X,Y,SUBTYPE
-78.8232979,42.8539792,CHRISTIAN
-78.8427916,42.9180965,CHRISTIAN
-78.1783819,42.9965229,CHRISTIAN
-77.4811851,43.1541218,CHRISTIAN
-79.0243733,43.0944151,CHRISTIAN
-77.7102908,42.574614,CHRISTIAN
-78.8235688,43.0268762,CHRISTIAN
-78.7927018,42.9097981,CHRISTIAN
-78.6889807,42.8608227,CHRISTIAN
-78.8396021,43.0591355,CHRISTIAN
-78.8801339,43.0391479,CHRISTIAN
-81.7300236,41.4847922,CHRISTIAN
-81.6501712,41.5082042,CHRISTIAN
-81.6916046,41.4758204,BUDDHIST
-81.6920756,41.4793735,CHRISTIAN
-81.6041425,41.4890206,CHRISTIAN
-81.6575011,41.5032271,CHRISTIAN
-81.568325,41.5546924,CHRISTIAN
-81.5489876,41.4858313,CHRISTIAN
-81.6292197,41.5155417,CHRISTIAN
-81.590818,41.4605107,MUSLIM
-81.6165544,41.5344597,CHRISTIAN
-81.5997085,41.4666028,CHRISTIAN
-81.6846809,41.4814496,CHRISTIAN
-81.5987541,41.5089059,CHRISTIAN
-81.6046716,41.4639199,CHRISTIAN
-78.711039,43.2472715,CHRISTIAN
-79.0511154,43.1221178,CHRISTIAN
-81.6609314,41.5147516,CHRISTIAN
-81.6382686,41.488483,CHRISTIAN
-77.609086,43.0783576,CHRISTIAN
-77.6342235,43.1468526,CHRISTIAN
-77.7014781,43.2798042,CHRISTIAN
-77.6322802,43.2423635,CHRISTIAN
-77.7414592,43.1409827,CHRISTIAN
-77.6171622,43.1933515,CHRISTIAN
-77.6060126,43.2061533,CHRISTIAN
-77.7349092,43.1049109,CHRISTIAN
-77.6581052,43.2514731,CHRISTIAN
-77.7350086,43.1140547,CHRISTIAN
-77.5807288,43.2081677,CHRISTIAN
-77.5642839,43.1073063,CHRISTIAN
-77.7201424,43.2134242,CHRISTIAN
-77.6870028,43.121841,MUSLIM
-77.5533121,43.1528045,CHRISTIAN
-77.6070496,43.168785,CHRISTIAN
-81.6169672,41.4722737,CHRISTIAN
-81.6140981,41.4827817,CHRISTIAN
-79.8587537,40.4959304,CHRISTIAN
-79.870061,40.4016873,CHRISTIAN
-79.8845615,40.2957191,CHRISTIAN
-79.7302533,40.447084,CHRISTIAN
-79.7260359,40.4234628,HINDU
-77.1331829,42.9622952,CHRISTIAN
-81.6359269,41.4877655,CHRISTIAN
-77.3319252,43.0319756,CHRISTIAN
-78.4550665,43.2555922,CHRISTIAN
-78.3884071,43.2193619,CHRISTIAN
-79.7665503,40.4102767,CHRISTIAN
-79.7121746,40.6374775,CHRISTIAN
-80.0046263,40.4397895,CHRISTIAN
-79.8968,40.4553145,MUSLIM
-79.9919247,40.428522,CHRISTIAN
-77.4008944,42.6169574,CHRISTIAN
-79.9810711,40.3669628,CHRISTIAN
-80.0117667,40.4343561,CHRISTIAN
-81.7684973,41.4443926,CHRISTIAN
-78.003349,43.182269,CHRISTIAN
-78.1660646,43.2561251,CHRISTIAN
-78.1948351,43.2449183,CHRISTIAN
-81.6092816,41.4979128,MUSLIM
-81.6014685,41.5327255,CHRISTIAN
-77.2306248,42.9661134,CHRISTIAN
-80.0573612,42.1087762,CHRISTIAN
-81.5652295,41.4514483,CHRISTIAN
-81.6152397,41.5334222,CHRISTIAN
-81.6367459,41.5043474,MUSLIM
-81.6031275,41.4629842,MUSLIM
-81.8254625,41.430151,MUSLIM
-77.2097398,43.0934401,CHRISTIAN
-79.7573762,40.4556714,OTHER
-81.7955172,41.4338199,BUDDHIST
-81.7574812,41.4369648,CHRISTIAN
-79.9958109,40.418127,CHRISTIAN
-77.1845857,39.8984787,CHRISTIAN
-79.9817317,40.4441025,MUSLIM
-80.0853842,40.4092843,CHRISTIAN
-79.8676833,40.4041539,CHRISTIAN
-79.8694866,40.4064221,CHRISTIAN
-79.8260039,40.318618,CHRISTIAN
-80.0061482,40.4576242,CHRISTIAN
-79.9595851,40.4704445,CHRISTIAN
-79.8889274,40.2689975,CHRISTIAN
-80.1734763,40.5212663,CHRISTIAN
-79.848768,40.3749809,CHRISTIAN
-79.8779088,40.4400703,CHRISTIAN
-81.4988003,41.5192987,CHRISTIAN
-81.7335505,41.3558614,HINDU
-81.5863228,41.5430892,CHRISTIAN
-79.9876474,40.3287397,CHRISTIAN
-80.1828772,40.5403484,CHRISTIAN
-80.0725498,40.3592211,CHRISTIAN
-81.7637824,41.4053118,CHRISTIAN
-81.8994677,41.4285909,CHRISTIAN
-81.5869425,41.4182095,CHRISTIAN
-80.0115544,40.5298623,CHRISTIAN
-81.5594399,41.4073978,CHRISTIAN
-81.5077381,41.3665984,CHRISTIAN
-81.5233662,41.5087862,BUDDHIST
-79.9953825,40.417674,CHRISTIAN
-79.8885302,40.4172242,CHRISTIAN
-79.985099,40.3881093,CHRISTIAN
-80.1870535,40.5406772,CHRISTIAN
-81.855925,41.4455025,CHRISTIAN
-81.5957512,41.5233037,CHRISTIAN
-81.7591072,41.3648688,CHRISTIAN
-80.0397142,40.5390213,CHRISTIAN
-79.9943133,40.3824701,CHRISTIAN
-79.9661956,40.6341849,CHRISTIAN
-81.6386935,41.5075804,CHRISTIAN
-80.0392155,40.4756357,CHRISTIAN
-79.7626458,40.5996798,CHRISTIAN
-81.5404265,41.6016545,CHRISTIAN
-81.6984421,41.4222508,CHRISTIAN
-80.0212939,40.6460607,CHRISTIAN
-81.6522379,41.466042,CHRISTIAN
-81.5946273,41.48443,CHRISTIAN
-79.9319051,40.5545044,CHRISTIAN
-79.7490961,40.4254685,CHRISTIAN
-81.8073644,41.3632333,CHRISTIAN
-80.0685097,40.4368875,CHRISTIAN
-79.8298158,40.4635678,CHRISTIAN
-81.6399661,41.4411597,CHRISTIAN
-79.8660938,40.3457077,CHRISTIAN
-80.0500315,40.3709191,CHRISTIAN
-79.8512719,40.4212618,CHRISTIAN
-80.0717538,40.3158045,CHRISTIAN
-80.0341363,40.3657392,CHRISTIAN
-79.8857256,40.4680638,CHRISTIAN
-81.6025013,41.479639,CHRISTIAN
-79.8493514,40.3679923,CHRISTIAN
-81.4966377,41.5748876,MUSLIM
-81.8589705,41.4430774,CHRISTIAN
-81.794291,41.4850732,CHRISTIAN
-81.6511351,41.4914366,CHRISTIAN
-80.0102232,40.2840997,CHRISTIAN
-81.7716977,41.4438209,CHRISTIAN
-79.7719323,40.4413078,CHRISTIAN
-79.9685919,40.4491774,CHRISTIAN
-79.9101197,40.4470818,CHRISTIAN
-80.0625275,40.4008056,CHRISTIAN
-79.8912278,40.3269337,CHRISTIAN
-79.9208869,40.4745478,CHRISTIAN
-80.0366501,40.4405286,CHRISTIAN
-79.9447132,40.4475569,CHRISTIAN
-79.707542,40.6670096,BUDDHIST
-79.6178075,40.9862343,CHRISTIAN
-77.8593651,40.7895768,CHRISTIAN
-79.3821431,41.2136591,CHRISTIAN
-77.8968431,40.8143144,CHRISTIAN
-77.6003413,41.0613491,CHRISTIAN
-77.4454606,41.1380029,CHRISTIAN
-77.854878,40.796917,CHRISTIAN
-80.4078862,41.6568527,CHRISTIAN
-80.1277431,41.6205726,CHRISTIAN
-79.6766436,41.6292795,CHRISTIAN
-77.8610198,40.7924877,CHRISTIAN
-79.3333023,41.0016197,CHRISTIAN
-78.6190071,40.7957137,CHRISTIAN
-80.0594188,41.8013659,CHRISTIAN
-79.7634884,41.7387131,CHRISTIAN
-80.3666759,41.7562278,CHRISTIAN
-80.1482624,41.635923,CHRISTIAN
-77.1860486,40.199788,CHRISTIAN
-77.1916159,40.2026053,CHRISTIAN
-80.1328131,41.7750004,CHRISTIAN
-77.1944781,40.1994108,CHRISTIAN
-77.8587241,40.7962217,CHRISTIAN
-81.5644896,41.4094122,CHRISTIAN
-79.8836656,41.6799993,CHRISTIAN
-79.836797,41.7916483,CHRISTIAN
-77.1644995,40.1897208,CHRISTIAN
-77.5993234,41.0647804,CHRISTIAN
-80.06951,41.6285491,CHRISTIAN
-79.7265646,41.6517972,CHRISTIAN
-77.2025829,40.2546227,CHRISTIAN
-80.1411532,41.6430269,CHRISTIAN
-80.1494377,41.6375912,CHRISTIAN
-77.1559909,40.1889197,CHRISTIAN
-81.626343,41.5030497,CHRISTIAN
-81.6336737,41.4925772,CHRISTIAN
-80.0829103,40.3237555,CHRISTIAN
-81.537034,41.4228916,CHRISTIAN
-79.7996054,40.3004831,CHRISTIAN
-80.0037028,40.416762,CHRISTIAN
-79.8781019,40.4412724,CHRISTIAN
-79.8187234,40.4900158,CHRISTIAN
-77.1027977,42.471306,CHRISTIAN
-79.9230114,40.4240184,BUDDHIST
-79.9745344,40.3930066,CHRISTIAN
-80.0150318,40.4040443,CHRISTIAN
-79.8937273,40.4585794,CHRISTIAN
-78.8783657,42.9681911,CHRISTIAN
-81.4441082,41.5517102,CHRISTIAN
-79.9806213,40.4446208,CHRISTIAN
-79.9144234,40.4738033,BUDDHIST
-81.6074928,41.4638225,CHRISTIAN
-77.5155794,40.0508453,CHRISTIAN
-79.7511007,40.6017531,CHRISTIAN
-78.8895602,42.903163,CHRISTIAN
-78.8360642,42.9034341,MUSLIM
-78.8455482,42.8920501,CHRISTIAN
-78.852003,42.7026096,CHRISTIAN
-78.839535,42.8813847,CHRISTIAN
-78.8526122,42.915032,CHRISTIAN
-78.8879066,42.9088328,CHRISTIAN
-78.8815739,42.9171182,CHRISTIAN
-78.8614746,42.8672198,CHRISTIAN
-78.8309553,42.9215887,CHRISTIAN
-78.5846438,43.0313926,CHRISTIAN
-78.8064844,42.8876433,CHRISTIAN
-78.7456727,42.759803,CHRISTIAN
-78.7966443,42.871991,CHRISTIAN
-77.5078786,40.050422,CHRISTIAN
-77.3708106,40.1371593,CHRISTIAN
-78.7754794,42.7377525,CHRISTIAN
-80.0849769,40.3732782,CHRISTIAN
-78.7537604,42.9261204,CHRISTIAN
-78.8491331,42.8904225,CHRISTIAN
-78.8459035,42.9949799,CHRISTIAN
-81.5944865,41.5319683,MUSLIM
-77.4910292,40.0611454,CHRISTIAN
-78.8387002,42.9111377,MUSLIM
-78.8799803,42.8864649,CHRISTIAN
-78.7646549,42.9448709,CHRISTIAN
-80.0911096,42.1032427,CHRISTIAN
-80.1258183,42.1111349,CHRISTIAN
-80.0161524,42.1537542,CHRISTIAN
-80.0641966,42.1368533,CHRISTIAN
-80.08755,42.1282281,CHRISTIAN
-80.0817632,42.1035872,CHRISTIAN
-80.0518874,42.0817269,CHRISTIAN
-79.8795049,40.3975978,CHRISTIAN
-80.1284424,41.8929274,CHRISTIAN
-78.6349739,43.0100493,CHRISTIAN
-79.6509878,41.9250726,CHRISTIAN
-78.7567226,42.9500169,CHRISTIAN
-80.0297402,40.5209672,CHRISTIAN
-80.0098774,40.4222141,CHRISTIAN
-79.7840878,40.5504622,CHRISTIAN
-80.0645489,40.4385296,CHRISTIAN
-80.0452771,42.1159967,CHRISTIAN
-79.6556479,41.9271615,CHRISTIAN
-80.2055194,42.0604246,CHRISTIAN
-80.1082569,42.120165,CHRISTIAN
-80.1092765,42.0991568,CHRISTIAN
-81.6892734,41.3804894,CHRISTIAN
-81.4865226,41.4056418,CHRISTIAN
-81.591439,41.4555235,MUSLIM
-80.0322491,40.4166277,MUSLIM
-81.6051815,41.5199277,MUSLIM
-78.8041602,42.8501392,CHRISTIAN
-78.8978168,42.9883085,CHRISTIAN
-78.8207756,42.8956015,CHRISTIAN
-78.8598151,42.9019522,CHRISTIAN
-78.8485227,42.9120281,CHRISTIAN
-78.8599326,42.8712502,CHRISTIAN
-78.6059213,42.8564076,CHRISTIAN
-77.2729467,43.1380795,CHRISTIAN
-77.5664955,43.2081272,CHRISTIAN
-77.3455235,43.1462568,CHRISTIAN
-78.153426,42.5564858,CHRISTIAN
-78.4221382,42.5348088,CHRISTIAN
-78.4178264,42.7377241,CHRISTIAN
-77.6808919,43.2388265,CHRISTIAN
-77.9947077,43.3258653,CHRISTIAN
-77.6912925,43.2110416,CHRISTIAN
-77.7382692,43.1662956,CHRISTIAN
-77.7287972,43.1756016,CHRISTIAN
-77.6960408,43.1679617,CHRISTIAN
-77.6444022,43.1588872,CHRISTIAN
-77.093479,42.5610508,CHRISTIAN
-77.5980192,43.1641631,CHRISTIAN
-81.6347155,41.4935648,CHRISTIAN
-81.3592228,41.4557042,BUDDHIST
-81.7652942,41.201251,CHRISTIAN
-81.7783548,41.4766923,CHRISTIAN
-81.6870513,41.3517439,CHRISTIAN
-80.0574504,42.1357288,CHRISTIAN
-80.0559616,42.1180158,CHRISTIAN
-80.0581654,42.096137,CHRISTIAN
-80.0141509,42.1538128,CHRISTIAN
-79.9894661,42.1355966,CHRISTIAN
-80.091148,42.0784481,CHRISTIAN
-80.0501345,42.1188924,CHRISTIAN
-78.4484128,42.6997362,CHRISTIAN
-77.0585859,42.6680213,CHRISTIAN
-81.6549226,41.517124,CHRISTIAN
-81.6291755,41.4950272,CHRISTIAN
-79.2334632,42.0978604,CHRISTIAN
-81.5763979,41.509834,BUDDHIST
-81.7765639,41.4772386,CHRISTIAN
-78.8241919,42.8472202,CHRISTIAN
-78.8118323,42.8576303,CHRISTIAN
-77.188262,43.1433096,CHRISTIAN
-77.287586,43.2223666,CHRISTIAN
-81.6806141,41.4971623,CHRISTIAN
-81.5304791,41.5712163,BUDDHIST
-77.5809202,43.1165264,CHRISTIAN
-80.060719,42.0830069,CHRISTIAN
-81.500231,41.5836691,CHRISTIAN
-80.0277206,42.1072311,CHRISTIAN
-80.0779159,42.112194,CHRISTIAN
-80.169999,42.097199,CHRISTIAN
-80.1469805,42.1059887,CHRISTIAN
-81.5396935,41.5768329,CHRISTIAN
-81.6920086,41.4787068,CHRISTIAN
-81.4895023,41.618468,CHRISTIAN
-81.6918899,41.4806585,CHRISTIAN
-79.9956478,41.9772751,CHRISTIAN
-80.0571698,42.105264,CHRISTIAN
-78.8069025,42.9868826,CHRISTIAN
-80.0837542,42.1327754,CHRISTIAN
-81.5998939,41.5366555,CHRISTIAN
-80.2454373,42.0392579,CHRISTIAN
-77.4632686,43.2227544,CHRISTIAN
-77.1575659,43.0826097,CHRISTIAN
-78.9875467,40.698583,CHRISTIAN
-79.0050572,40.7171974,CHRISTIAN
-79.7277132,39.8988102,CHRISTIAN
-78.824981,40.8202073,CHRISTIAN
-79.1524092,40.6212827,CHRISTIAN
-79.1119157,40.6743688,CHRISTIAN
-79.5886454,40.0153623,CHRISTIAN
-79.2621316,40.5629505,CHRISTIAN
-79.2653285,40.4315683,CHRISTIAN
-79.2000401,40.4626414,CHRISTIAN
-79.1571757,40.5417416,CHRISTIAN
-78.997302,40.4725578,CHRISTIAN
-79.1405209,40.6243492,CHRISTIAN
-78.9228358,40.744337,CHRISTIAN
-79.1100666,40.7723125,CHRISTIAN
-79.1436147,40.6338746,CHRISTIAN
-79.6231638,39.9573236,CHRISTIAN
-79.6572456,40.0476905,CHRISTIAN
-79.2370617,40.4459587,CHRISTIAN
-79.2123397,40.5863145,CHRISTIAN
-79.3186062,40.654193,CHRISTIAN
-79.3020148,40.6557818,CHRISTIAN
-79.449692,39.9402725,CHRISTIAN
-79.5747351,40.0987639,CHRISTIAN
-81.6559487,41.4969842,CHRISTIAN
-81.7129539,41.3814609,CHRISTIAN
-81.6862402,41.3824144,CHRISTIAN
-81.6285182,41.3417584,CHRISTIAN
-81.576599,41.5729507,CHRISTIAN
-81.7554615,41.465821,CHRISTIAN
-81.5273495,41.5914483,CHRISTIAN
-81.5159396,41.6148994,CHRISTIAN
-81.5656951,41.4195777,CHRISTIAN
-81.6055058,41.4634411,CHRISTIAN
-81.704526,41.3558697,CHRISTIAN
-74.051725,40.7531146,CHRISTIAN
-73.9867364,40.6970085,CHRISTIAN
-74.0079659,40.7330271,CHRISTIAN
-74.1449462,40.7319516,CHRISTIAN
-74.1993836,40.7352788,CHRISTIAN
-74.1828908,40.7473241,CHRISTIAN
-74.1827898,40.7707284,CHRISTIAN
-74.1766294,40.7505901,CHRISTIAN
-74.1924387,40.7373866,CHRISTIAN
-74.1149323,40.6643684,CHRISTIAN
-74.1210785,40.6657687,CHRISTIAN
-74.226752,40.7517056,CHRISTIAN
-74.0654188,40.7377734,CHRISTIAN
-74.045231,40.722055,CHRISTIAN
-74.0519757,40.7201562,CHRISTIAN
-74.0437156,40.7229836,CHRISTIAN
-74.0440934,40.7286024,CHRISTIAN
-74.0830784,40.7145426,CHRISTIAN
-73.9976155,40.8075385,CHRISTIAN
-74.0107895,40.8052313,CHRISTIAN
-74.0270357,40.7786106,CHRISTIAN
-74.1679894,40.9191534,CHRISTIAN
-74.1460739,40.8546122,CHRISTIAN
-74.1335533,40.8645091,CHRISTIAN
-74.2922111,40.9524134,CHRISTIAN
-74.2652233,40.9724994,CHRISTIAN
-74.1029963,40.8654749,CHRISTIAN
-74.0013671,40.6187512,CHRISTIAN
-74.0156711,40.6257664,CHRISTIAN
-73.9773189,40.6492898,CHRISTIAN
-73.9782457,40.6939725,CHRISTIAN
-74.0035113,40.6267767,CHRISTIAN
-74.0748724,40.7192304,MUSLIM
-74.0026056,40.7133423,CHRISTIAN
-74.0625608,40.7363023,CHRISTIAN
-74.1527768,41.0986978,CHRISTIAN
-73.9898002,40.728481,CHRISTIAN
-74.2026933,40.6605536,CHRISTIAN
-74.3478634,40.794883,CHRISTIAN
-74.0229151,40.990762,CHRISTIAN
-73.9765263,40.8994696,CHRISTIAN
-74.186362,40.6522241,CHRISTIAN
-73.9862223,40.8913204,CHRISTIAN
-73.9887231,40.8909208,CHRISTIAN
-74.0487084,40.8903819,CHRISTIAN
-74.0822956,40.8741668,CHRISTIAN
-73.9990982,40.904809,CHRISTIAN
-74.0474192,40.8944415,CHRISTIAN
-74.1870921,40.7313262,CHRISTIAN
-74.2828363,40.7168392,CHRISTIAN
-74.2147825,40.660294,CHRISTIAN
-74.2143698,40.6641874,CHRISTIAN
-73.980315,40.8913602,CHRISTIAN
-73.9783486,40.7791479,BUDDHIST
-74.2178739,40.6716843,CHRISTIAN
-74.0484763,40.8829113,CHRISTIAN
-74.0109927,40.6484837,CHRISTIAN
-74.1812219,40.655497,CHRISTIAN
-74.1518071,40.7996483,CHRISTIAN
-74.0066777,40.7073681,BUDDHIST
-74.2030762,40.6672842,CHRISTIAN
-74.0172189,40.7825361,CHRISTIAN
-73.9810093,40.8223491,CHRISTIAN
-74.0671393,40.6162108,CHRISTIAN
-74.2270796,40.7274828,CHRISTIAN
-74.2436162,40.7191708,CHRISTIAN
-74.2064104,40.7169628,CHRISTIAN
-74.1805371,40.7328438,CHRISTIAN
-74.1659618,40.7290681,CHRISTIAN
-74.1984001,40.7919057,CHRISTIAN
-74.1726834,40.721456,CHRISTIAN
-74.1809243,40.8214381,CHRISTIAN
-74.2018568,40.7191962,CHRISTIAN
-74.1751493,40.7282358,CHRISTIAN
-74.195574,40.7542531,CHRISTIAN
-74.187444,40.7308174,CHRISTIAN
-74.1800278,40.746226,CHRISTIAN
-74.0712844,40.7196226,CHRISTIAN
-74.0329925,40.8976979,CHRISTIAN
-74.2094569,40.707378,CHRISTIAN
-74.2092137,40.7277079,CHRISTIAN
-74.2023574,40.7401677,CHRISTIAN
-74.0485542,40.8687423,CHRISTIAN
-74.2133816,40.7336313,CHRISTIAN
-74.2345097,40.7140033,CHRISTIAN
-74.1837749,40.7240996,CHRISTIAN
-74.2133201,40.7228992,CHRISTIAN
-74.2004319,40.7374286,CHRISTIAN
-74.2350368,40.7108004,CHRISTIAN
-74.2047896,40.7591913,CHRISTIAN
-74.1844241,40.7254138,CHRISTIAN
-74.2187175,40.7530392,CHRISTIAN
-74.0516656,40.8894213,CHRISTIAN
-74.2105398,40.7232228,CHRISTIAN
-73.9786933,40.6693425,CHRISTIAN
-74.0016739,40.6744987,CHRISTIAN
-73.9830754,40.6841244,CHRISTIAN
-74.1645807,40.9221457,CHRISTIAN
-74.4104881,40.9042692,CHRISTIAN
-74.2516645,40.6501346,CHRISTIAN
-74.4371542,40.6033019,CHRISTIAN
-74.2855953,40.7207932,CHRISTIAN
-74.1513477,40.9219452,CHRISTIAN
-74.0475526,40.7281545,CHRISTIAN
-74.1712444,40.9306859,CHRISTIAN
-74.2243849,40.7714649,CHRISTIAN
-74.247881,40.6422184,CHRISTIAN
-74.2602537,40.7441616,CHRISTIAN
-74.227782,40.570221,CHRISTIAN
-74.4150957,40.7605607,CHRISTIAN
-74.159711,40.8082095,CHRISTIAN
-74.0796846,40.6282113,CHRISTIAN
-74.1927873,40.7543803,CHRISTIAN
-74.391554,40.8420075,CHRISTIAN
-74.1702146,40.9278116,CHRISTIAN
-74.1867158,40.7231247,CHRISTIAN
-74.2182615,40.6908376,CHRISTIAN
-74.2108479,40.7299764,CHRISTIAN
-74.0631246,40.713357,CHRISTIAN
-74.2130806,40.7150158,CHRISTIAN
-74.2045435,40.7168962,CHRISTIAN
-74.4268429,40.6133373,CHRISTIAN
-74.1305223,40.8686967,CHRISTIAN
-74.3617395,40.595241,CHRISTIAN
-74.1573193,40.9165929,CHRISTIAN
-74.1699279,40.922204,CHRISTIAN
-74.3730987,40.5396326,CHRISTIAN
-74.2033522,40.7107487,CHRISTIAN
-74.1661621,40.9190156,CHRISTIAN
-74.1968464,40.6666787,CHRISTIAN
-74.4133708,40.5358774,CHRISTIAN
-74.198041,40.723283,CHRISTIAN
-74.1352729,40.8640958,CHRISTIAN
-74.0738418,40.7143711,CHRISTIAN
-74.371754,40.6530977,CHRISTIAN
-74.1615178,40.9191459,CHRISTIAN
-74.5263458,40.5527861,CHRISTIAN
-74.2986991,40.6792178,CHRISTIAN
-74.1212681,40.8607373,CHRISTIAN
-74.072715,40.7161785,CHRISTIAN
-74.1619422,40.9216359,CHRISTIAN
-74.1758338,40.9321537,CHRISTIAN
-74.167892,40.9062835,CHRISTIAN
-74.225402,40.764622,CHRISTIAN
-74.1352474,40.8694112,CHRISTIAN
-74.2095267,40.6667595,CHRISTIAN
-74.0275953,40.7457699,CHRISTIAN
-74.2076628,40.7432512,CHRISTIAN
-74.1830414,40.7484989,CHRISTIAN
-74.0385478,40.7567449,CHRISTIAN
-74.1478719,40.7578759,CHRISTIAN
-74.2187189,40.6583654,CHRISTIAN
-74.1898893,40.6507491,CHRISTIAN
-74.2238859,40.6984142,CHRISTIAN
-74.2998382,40.681374,CHRISTIAN
-74.0336774,40.889805,CHRISTIAN
-74.2011628,40.6630411,CHRISTIAN
-74.126579,40.9091096,CHRISTIAN
-74.189332,40.7204164,CHRISTIAN
-74.2261537,40.7468647,CHRISTIAN
-74.2199415,40.6625106,CHRISTIAN
-74.2199417,40.6625112,CHRISTIAN
-74.2376084,40.7536346,CHRISTIAN
-74.5641572,40.8467787,CHRISTIAN
-73.9911852,40.6108746,CHRISTIAN
-73.989271,40.7321049,CHRISTIAN
-73.9863292,40.764512,CHRISTIAN
-74.1599996,40.6312866,CHRISTIAN
-74.1435785,40.5709123,CHRISTIAN
-73.9819463,40.7371241,CHRISTIAN
-74.2477131,40.9245159,CHRISTIAN
-74.2424796,40.7649759,CHRISTIAN
-74.0017698,40.7438996,CHRISTIAN
-74.4329279,40.8292867,CHRISTIAN
-74.3623348,40.5382601,CHRISTIAN
-73.9992044,40.6424404,JUDAIC
-73.9989866,40.7490815,CHRISTIAN
-73.9850402,40.7344562,CHRISTIAN
-73.9733482,40.7572474,CHRISTIAN
-74.075992,40.7211518,JUDAIC
-74.2246704,40.760738,CHRISTIAN
-74.0007588,40.7363019,BUDDHIST
-74.0816708,40.716591,CHRISTIAN
-74.1920396,40.6582016,CHRISTIAN
-74.2022254,40.6607432,CHRISTIAN
-74.2129843,40.712764,CHRISTIAN
-74.0699244,40.7208972,CHRISTIAN
-74.0356931,40.7657926,CHRISTIAN
-74.0488779,41.1152006,CHRISTIAN
-74.2278251,40.7656607,CHRISTIAN
-73.9865593,40.7277931,CHRISTIAN
-74.0787343,40.7244343,CHRISTIAN
-74.1834273,41.0780676,CHRISTIAN
-73.9809829,40.6721287,CHRISTIAN
-74.4503167,40.8605105,CHRISTIAN
-74.0405779,40.7159222,CHRISTIAN
-74.0977881,40.5914136,CHRISTIAN
-73.9899167,40.7650444,CHRISTIAN
-73.9906174,40.7488374,CHRISTIAN
-74.0017792,40.7439036,CHRISTIAN
-73.9867047,40.7390178,CHRISTIAN
-74.0847318,40.6471234,CHRISTIAN
-73.9792812,40.7491377,CHRISTIAN
-74.0133199,40.7026583,CHRISTIAN
-74.1595867,40.9762266,CHRISTIAN
-73.9810543,40.7755045,CHRISTIAN
-73.9838279,40.7624826,CHRISTIAN
-74.0371672,40.7544637,CHRISTIAN
-74.1555008,40.6332064,CHRISTIAN
-73.9872756,40.6908227,CHRISTIAN
-74.1013423,41.0511164,CHRISTIAN
-74.086178,40.7083699,CHRISTIAN
-74.220833,40.8143131,CHRISTIAN
-73.985041,40.7344565,CHRISTIAN
-73.977221,40.789155,CHRISTIAN
-74.2478939,40.6441343,CHRISTIAN
-74.4256038,40.6119652,CHRISTIAN
-74.4198217,40.6123938,CHRISTIAN
-74.0454588,40.8865861,CHRISTIAN
-74.2726915,40.5989906,CHRISTIAN
-74.1432948,40.7735688,CHRISTIAN
-74.1963063,40.7419942,CHRISTIAN
-73.9811769,40.7283696,CHRISTIAN
-74.043247,41.1133156,CHRISTIAN
-74.0759837,40.5952926,CHRISTIAN
-74.1184926,40.6369927,CHRISTIAN
-74.2547063,40.652026,CHRISTIAN
-74.1260801,40.6273546,CHRISTIAN
-74.3433398,40.7137171,CHRISTIAN
-74.277007,40.7178068,CHRISTIAN
-74.3497408,40.6530651,CHRISTIAN
-74.3457981,40.6528283,CHRISTIAN
-74.2191862,40.6633655,CHRISTIAN
-74.0389923,40.7686134,CHRISTIAN
-74.2124569,40.5234235,CHRISTIAN
-74.1072789,40.6147272,HINDU
-74.0871042,40.6316386,CHRISTIAN
-74.2179515,40.5395045,CHRISTIAN
-74.1431483,40.6360776,BUDDHIST
-74.1415351,40.6162766,CHRISTIAN
-74.1316199,40.6511094,CHRISTIAN
-73.9812879,40.7542416,MUSLIM
-74.2120214,40.8079148,CHRISTIAN
-73.9928084,40.6998918,CHRISTIAN
-74.0492182,40.747333,CHRISTIAN
-73.9963142,40.7205286,CHRISTIAN
-74.2351876,40.7248982,CHRISTIAN
-74.2120185,40.6646821,CHRISTIAN
-74.2135472,40.7649048,CHRISTIAN
-74.1965651,40.7310217,CHRISTIAN
-73.980605,40.7254082,CHRISTIAN
-74.2129358,40.7817239,CHRISTIAN
-74.1239092,40.6645949,CHRISTIAN
-74.0832525,40.6242544,CHRISTIAN
-74.0442582,40.7688298,HINDU
-74.206474,40.6582208,CHRISTIAN
-74.2086752,40.7786765,BUDDHIST
-74.3485964,40.6461042,CHRISTIAN
-74.1620385,40.6088287,CHRISTIAN
-74.0649553,40.7101386,CHRISTIAN
-74.045311,40.7242212,CHRISTIAN
-74.2106273,40.6663225,CHRISTIAN
-74.3554816,40.6464829,CHRISTIAN
-74.1020149,40.8731659,HINDU
-74.0833056,40.7066242,CHRISTIAN
-74.125776,40.6583306,CHRISTIAN
-74.2697926,40.6047245,CHRISTIAN
-74.2382365,40.669887,CHRISTIAN
-73.9739397,40.685272,CHRISTIAN
-74.072193,40.7255827,CHRISTIAN
-74.4072087,40.7062448,CHRISTIAN
-73.9801424,40.7842547,CHRISTIAN
-74.2789177,40.6101519,CHRISTIAN
-74.0686533,40.7230034,CHRISTIAN
-74.0026531,40.7360392,CHRISTIAN
-74.1566831,40.9102107,CHRISTIAN
-74.216674,40.6725233,CHRISTIAN
-74.0239122,40.8565269,CHRISTIAN
-73.9900816,40.6010289,CHRISTIAN
-73.9940662,40.7389195,BUDDHIST
-74.2706199,40.7008754,CHRISTIAN
-74.0709263,40.9220584,CHRISTIAN
-74.217483,40.6573699,CHRISTIAN
